//mob_db.txt＠Athena 2010/05/24 01:32:08 (JST) http://www.usamimi.info/~huge/
//ID,Name,JName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per
1101,BAPHOMET_,バフォメット.Jr,50,10293,0,8118,6660,1,186,33,70,25,52,60,36,17,52,25,10,12,0,6,27,1941,100,868,480,120,923,500,984,63,1464,2,607,50,610,100,508,1300,2405,50,512,0,512,0,4129,1,0,0,0,0,0,0,0,0
1102,BATHORY,バースリー,44,6498,0,5631,3102,1,229,96,61,89,66,38,40,77,56,50,10,12,1,7,27,1941,100,1504,840,900,1001,200,1061,4850,2252,3,1611,5,1000,30,1006,15,637,20,512,0,512,0,4119,1,0,0,0,0,0,0,0,0
1103,CARAMEL,キャラメル,23,1708,0,396,243,1,67,9,39,0,19,10,15,10,32,5,10,12,0,2,22,145,200,1604,840,756,1027,9000,2310,5,919,5500,1455,10,1405,15,1408,20,512,0,512,0,512,0,4063,1,0,0,0,0,0,0,0,0
1104,COCO,コーコー,17,980,0,180,117,1,71,11,37,0,22,13,30,20,38,10,10,12,0,2,22,145,150,1864,864,1008,1026,9000,2502,20,914,3000,919,2500,516,500,2402,25,578,600,512,0,512,0,4041,1,0,0,0,0,0,0,0,0
1105,DENIRO,デニーロ,19,912,0,202,127,1,45,16,52,16,15,16,30,10,23,15,10,12,0,4,22,651,150,1288,288,576,955,9000,910,3000,938,1200,990,50,1001,8,1002,450,757,34,512,0,512,0,4043,1,0,0,0,0,0,0,0,0
1106,DESERT_WOLF,デザートウルフ,27,2059,0,1921,1197,1,520,59,114,47,93,69,63,61,82,42,10,12,1,2,23,1677,200,1120,420,288,1253,5,7030,5500,2311,1,6252,200,920,2000,756,53,1217,140,512,0,512,0,4082,1,0,0,0,0,0,0,0,0
1107,DESERT_WOLF_B,子デザートウルフ,9,196,0,30,24,1,33,8,13,0,10,12,8,5,17,7,10,12,0,2,23,649,300,1600,900,240,1010,85,919,5500,2306,80,6252,200,2301,200,13011,5,582,1000,512,0,512,0,4023,1,0,0,0,0,0,0,0,0
1108,DEVIACE,デビアス,47,24108,0,14982,50450,1,160,29,51,16,57,26,32,25,45,15,10,12,1,5,81,145,400,1680,480,384,995,25,1053,9000,1054,1000,5011,2,971,200,1256,3,756,161,512,0,512,0,4125,1,0,0,0,0,0,0,0,0
1109,DEVIRUCHI,デビルチ,46,7999,0,3993,1917,1,367,182,72,16,61,49,30,85,99,5,10,12,0,6,27,1941,150,980,600,384,1038,5335,1039,400,984,2,1458,2,1009,5,912,1500,756,154,512,0,512,0,4122,1,0,0,0,0,0,0,0,0
1110,DOKEBI,ドケビ,33,3236,0,2666,1364,1,317,30,85,20,52,56,35,20,60,25,10,12,0,6,27,145,250,1156,456,384,1021,9000,757,150,1517,2,1613,1,969,1,1501,300,1005,5,512,0,512,0,4098,1,0,0,0,0,0,0,0,0
1111,DRAINLIAR,ドレインリアー,24,1394,0,646,264,1,100,42,50,15,35,34,24,22,50,20,10,12,0,2,47,1685,250,1276,576,384,1011,60,913,3000,725,20,507,1000,7006,5500,7006,1500,756,40,512,0,512,0,4069,1,0,0,0,0,0,0,0,0
1112,DRAKE,ドレイク,70,391999,0,42900,34320,1,2519,1403,279,135,121,103,114,107,162,71,10,12,1,1,29,1973,400,620,420,360,1127,600,1125,950,1135,150,1128,400,5019,350,985,3200,984,2300,1189,2,512,0,4137,1,14300,10000,504,5000,719,500,512,0
1113,DROPS,ドロップス,3,66,0,6,4,1,12,1,16,0,8,1,1,0,6,2,10,12,1,3,23,131,400,1372,672,480,909,7500,1602,80,938,500,512,1100,713,1700,512,800,620,20,512,0,512,0,4004,1,0,0,0,0,0,0,0,0
1114,DUSTINESS,ダスティネス,21,1252,0,327,210,1,158,31,69,50,46,22,46,60,68,105,10,12,0,4,44,145,150,1004,504,384,1057,9000,1058,500,2291,4,928,2000,1001,10,507,1200,512,0,512,0,512,0,4056,1,0,0,0,0,0,0,0,0
1115,EDDGA,エドガ,65,182400,0,37537,19305,1,1509,776,166,70,92,80,103,66,139,85,10,12,2,2,23,1973,300,872,1344,432,1133,150,2268,250,518,10000,1258,500,1030,250,985,2300,984,1700,13046,2,512,0,4123,1,12512,10000,1029,5000,1030,1000,994,3000
1116,EGGYRA,エギラ,24,759,0,580,594,1,105,40,85,20,46,25,25,15,52,20,10,12,1,0,48,145,200,1816,816,288,911,1000,5015,20,7032,550,507,1000,643,300,645,250,757,57,512,0,512,0,4070,1,0,0,0,0,0,0,0,0
1117,EVIL_DRUID,イビルドルイド,58,19807,0,16254,6848,1,344,68,88,45,62,32,24,45,71,5,10,12,2,1,89,1941,300,2276,576,336,2217,10,1615,1,2508,2,1551,10,610,200,7478,4,509,2000,512,0,512,0,4141,1,0,0,0,0,0,0,0,0
1118,FLORA,フローラ,26,2510,0,856,541,3,155,31,99,29,49,29,35,5,42,80,10,12,2,3,22,132,1000,1432,432,576,1032,9000,2253,3,704,10,521,50,629,20,905,2000,748,1,512,0,512,0,4080,1,0,0,0,0,0,0,0,0
1119,FRILLDORA,フリルドラ,30,2427,0,793,478,1,172,42,84,10,48,38,38,15,46,30,10,12,1,2,23,5777,300,1540,720,432,1012,5500,757,90,903,1500,721,15,715,200,507,800,912,120,512,0,512,0,4088,1,0,0,0,0,0,0,0,0
1120,GHOSTRING,ゴーストリング,18,87960,0,151,162,1,350,162,88,72,66,85,66,66,99,66,10,12,1,6,88,1973,300,1220,1080,648,1059,5335,2274,100,2336,50,604,500,603,10,714,30,695,100,512,0,512,0,4047,1,0,0,0,0,0,0,0,0
1121,GIEARTH,ガイアス,29,2702,0,964,586,1,70,15,52,16,27,19,30,10,28,15,10,12,0,6,22,145,200,1848,1296,432,997,30,1003,150,1040,5500,2286,1,2227,10,1001,100,512,0,512,0,512,0,4087,1,0,0,0,0,0,0,0,0
1122,GOBLIN_1,ゴブリン長男,25,1411,0,465,282,1,87,34,56,5,37,54,25,20,36,10,10,12,1,7,24,1941,100,1120,620,240,998,270,911,9000,756,43,2297,3,1211,10,2104,5,507,1800,512,0,512,0,4060,1,0,0,0,0,0,0,0,0
1123,GOBLIN_2,ゴブリン次男,24,1240,0,430,264,1,94,28,52,5,33,16,24,15,58,10,10,12,1,7,23,1685,150,1320,620,240,998,250,911,9000,5010,3,1511,10,2104,1,507,1550,2297,3,2146,5,512,0,4060,1,0,0,0,0,0,0,0,0
1124,GOBLIN_3,ゴブリン三男,24,1240,0,535,264,1,88,33,47,5,30,16,24,15,17,10,10,12,1,7,25,1677,250,1624,624,240,998,230,911,9000,2275,3,5088,15,2104,1,507,1550,508,220,512,0,512,0,4060,1,0,0,0,0,0,0,0,0
1125,GOBLIN_4,ゴブリン四男,23,1630,0,396,246,1,72,22,70,3,31,27,46,15,34,10,10,12,1,7,22,1677,200,1624,624,240,993,100,998,170,5087,15,2263,3,1508,10,2146,5,507,1500,512,0,512,0,4060,1,0,0,0,0,0,0,0,0
1126,GOBLIN_5,ゴブリン五男,22,2342,0,361,228,1,159,31,64,5,51,37,22,15,38,10,10,12,1,7,21,1677,300,3074,1874,480,998,150,911,9000,1605,15,2104,1,5089,15,507,1500,508,220,512,0,512,0,4060,1,0,0,0,0,0,0,0,0
1127,HODE,ホード,26,2738,0,825,450,1,170,45,91,24,61,16,42,5,29,40,10,12,1,2,42,129,200,1480,480,720,993,120,1055,9000,757,80,938,3000,1147,10,7021,1,632,20,512,0,512,0,4081,1,0,0,0,0,0,0,0,0
1128,HORN,ホルン,18,790,0,301,193,1,64,11,52,8,10,12,36,25,21,35,10,12,1,4,22,145,200,1528,528,288,993,80,1011,35,947,5500,1452,15,935,5500,943,70,512,0,512,0,512,0,4045,1,0,0,0,0,0,0,0,0
1129,HORONG,ホロン,34,2326,0,1179,718,1,262,70,84,35,36,32,35,45,56,25,10,12,0,0,83,1677,400,1888,1152,828,953,6500,912,500,2279,5,1752,10000,757,118,633,20,970,50,512,0,512,0,4103,1,0,0,0,0,0,0,0,0
1130,JAKK,ジャック,38,4297,0,2112,1320,1,218,37,90,25,58,43,42,25,55,15,10,12,1,0,43,1941,200,1180,480,648,1062,9000,912,900,985,31,2331,5,1008,5,535,1000,7938,10,512,0,512,0,4109,1,0,0,0,0,0,0,0,0
1131,JOKER,ジョーカー,57,14940,0,11118,7086,1,288,60,64,76,84,99,30,50,77,35,10,12,2,7,84,1941,100,1364,864,432,912,2000,616,2,641,20,508,1000,1259,1,984,100,695,100,512,0,512,0,4139,1,0,0,0,0,0,0,0,0
1132,KHALITZBURG,カーリッツバーグ,63,23131,0,19701,8250,1,737,96,125,10,121,48,40,31,89,32,10,12,2,1,29,1941,350,528,1000,396,932,8000,985,191,5017,1,2108,2,1004,10,15014,2,1127,2,512,0,512,0,4136,1,0,0,0,0,0,0,0,0
1133,KOBOLD_1,アックスコボルド,36,4671,0,1482,937,1,539,87,103,25,109,76,61,53,82,30,10,12,1,7,44,1677,150,1028,528,360,999,100,1034,5335,912,700,757,25,1220,2,2104,5,512,0,512,0,512,0,4091,1,0,0,0,0,0,0,0,0
1134,KOBOLD_2,ハンマーコボルド,31,2614,0,1209,610,1,367,62,117,59,96,61,55,48,79,20,10,12,1,7,45,1677,200,1528,528,360,999,100,1034,5335,912,200,2104,3,508,100,2101,100,512,0,512,0,512,0,4091,1,0,0,0,0,0,0,0,0
1135,KOBOLD_3,メイスコボルド,31,2614,0,966,610,1,360,64,109,48,103,64,59,42,67,20,10,12,1,7,43,1677,300,1228,528,360,990,35,999,100,1034,5335,912,200,512,0,2104,3,508,100,512,0,512,0,4091,1,0,0,0,0,0,0,0,0
1136,KOBOLD_4,コボルド,30,4203,0,721,435,1,316,62,24,10,1,31,31,20,55,20,10,12,1,7,45,141,200,1528,528,360,999,50,1034,5335,912,100,1355,5,2104,3,508,100,1301,150,512,0,512,0,4091,1,0,0,0,0,0,0,0,0
1137,KOBOLD_5,コボルド,30,2954,0,721,435,1,223,33,24,10,1,31,31,20,88,20,10,12,1,7,43,141,300,1228,528,360,999,40,1034,5335,912,100,1514,5,2104,3,508,100,1501,150,512,0,512,0,4091,1,0,0,0,0,0,0,0,0
1138,MAGNOLIA,白蓮玉,26,3834,0,589,372,1,91,165,51,8,49,25,21,50,28,85,10,12,0,6,21,131,200,1054,504,432,7031,9000,910,800,911,100,912,10,737,40,508,400,12127,5,512,0,512,0,4076,1,0,0,0,0,0,0,0,0
1139,MANTIS,マンティス,26,2966,0,2356,1488,1,178,31,90,0,55,33,24,5,42,15,10,12,1,4,22,1685,200,1528,660,432,993,110,1031,9000,911,1400,757,70,943,250,721,10,507,650,512,0,512,0,4079,1,0,0,0,0,0,0,0,0
1140,MARDUK,マルドゥーク,40,5056,0,4642,5640,1,180,112,66,43,66,49,21,40,66,25,10,12,2,7,23,1685,300,1540,840,504,994,35,1045,4365,1608,10,2617,1,1614,3,691,100,642,20,512,0,512,0,4112,1,0,0,0,0,0,0,0,0
1141,MARINA,マリナ,21,2504,0,327,210,1,73,25,20,19,24,27,18,22,29,15,10,12,0,3,41,129,400,2280,1080,864,1052,5000,938,1500,991,45,995,2,717,200,631,20,512,0,512,0,512,0,4055,1,0,0,0,0,0,0,0,0
1142,MARINE_SPHERE,マリンスフィアー,28,4221,0,1382,852,1,1,1,41,28,10,16,35,25,26,5,10,12,0,3,41,0,800,1201,1,1,1050,5000,1051,2500,1520,10,720,10,717,150,10003,10,512,0,512,0,512,0,4084,1,0,0,0,0,0,0,0,0
1143,MARIONETTE,マリオネット,41,3866,0,1858,2200,1,202,190,35,24,52,79,28,105,72,20,10,12,0,6,68,1685,300,1480,480,1056,1060,9000,2294,5,2605,1,699,100,1520,15,2407,1,5141,3,512,0,512,0,4113,1,0,0,0,0,0,0,0,0
1144,MARSE,マルス,31,6040,0,879,555,1,85,20,38,18,33,17,25,10,33,10,10,12,0,5,41,145,300,1956,756,528,1024,9000,962,3000,717,200,720,10,995,12,1007,5,514,300,512,0,512,0,4095,1,0,0,0,0,0,0,0,0
1145,MARTIN,マーティン,18,1330,0,351,193,1,70,18,58,19,25,29,28,15,30,10,10,12,0,2,42,129,300,1480,480,480,1017,9000,1018,500,1251,10,2225,5,5009,1,10010,10,2224,15,512,0,512,0,4046,1,0,0,0,0,0,0,0,0
1146,MATYR,マーター,31,2585,0,2900,1220,1,144,26,63,5,48,20,21,17,43,10,10,12,1,2,27,1685,150,432,432,360,2618,10,528,5000,919,5500,537,400,757,100,514,200,512,0,512,0,512,0,4097,1,0,0,0,0,0,0,0,0
1147,MAYA,マヤー,81,202800,0,64350,26812,1,555,265,183,50,88,72,76,102,92,76,10,12,2,4,82,1973,100,864,1000,480,10006,500,2615,200,2234,200,639,500,7020,10,985,3500,984,2500,2005,20,512,0,4146,1,21450,10000,730,2000,603,3000,617,2000
1148,MEDUSA,メデューサ,79,19689,0,10314,7045,1,477,113,87,66,99,68,65,79,69,15,10,12,1,6,40,1941,180,1720,1320,360,1048,5335,1965,250,702,200,1973,20,722,250,967,3500,1007,3,512,0,512,0,4124,1,0,0,0,0,0,0,0,0
1149,MINOROUS,ミノタウロス,52,8917,0,7114,3565,1,235,36,100,10,65,42,36,43,55,25,10,12,2,2,43,1685,200,1360,960,432,941,5335,756,196,1361,2,1005,10,6254,10,1301,200,568,300,512,0,512,0,4126,1,0,0,0,0,0,0,0,0
1150,MOONLIGHT,月夜花,67,144000,0,41250,21450,1,2232,1251,254,81,86,102,93,82,157,120,10,12,1,6,63,1973,150,1276,576,288,1477,500,1234,100,1525,150,10008,500,638,650,985,2600,984,1900,1648,2,512,0,4131,1,13750,10000,1022,5000,504,1500,728,500
1151,MYST,ミスト,38,4494,0,2086,1032,1,96,20,61,10,35,37,20,10,41,10,10,12,2,0,25,1941,200,1576,576,384,5005,2,1019,800,10005,10,756,65,757,97,605,20,2601,1,512,0,512,0,4108,1,0,0,0,0,0,0,0,0
1152,ORC_SKELETON,オークスケルトン,28,2733,0,1416,1455,1,115,25,82,10,52,16,24,5,22,5,10,12,1,1,29,5765,200,2420,720,648,922,5500,932,3500,757,80,2299,2,1358,10,511,50,512,0,512,0,512,0,4085,1,0,0,0,0,0,0,0,0
1153,ORC_ZOMBIE,オークゾンビ,24,1881,0,882,900,1,109,15,71,5,45,17,32,5,52,5,10,12,1,1,29,5765,400,2852,1152,840,1043,5500,938,3000,714,1,512,0,512,0,512,0,512,0,512,0,512,0,4071,1,0,0,0,0,0,0,0,0
1154,PASANA,パサナ,61,9946,0,3065,9606,1,398,40,93,35,76,36,33,20,67,5,10,12,1,7,43,1685,165,976,576,288,7110,4365,7121,2500,757,20,1105,500,1217,150,2522,100,512,0,512,0,512,0,4099,1,0,0,0,0,0,0,0,0
1155,PETIT,グラウンドプティット,44,8257,0,2515,1551,1,292,66,99,49,55,32,38,37,54,20,10,12,1,9,22,1685,250,2468,768,480,1035,5335,1037,300,756,140,509,1000,1510,150,6260,40,606,15,512,0,512,0,4118,1,0,0,0,0,0,0,0,0
1156,PETIT_,スカイプティット,45,6896,0,2637,1612,1,280,36,86,42,63,39,31,55,72,85,10,12,1,9,24,1685,200,1872,672,288,1036,5335,1037,300,985,61,509,1000,13006,5,912,1500,606,15,512,0,512,0,4120,1,0,0,0,0,0,0,0,0
1157,PHARAOH,ファラオ,93,535196,0,172485,62848,1,1624,1782,124,269,98,102,96,142,173,102,10,12,2,7,67,1973,125,868,768,288,7113,5820,7114,2500,1136,100,2327,150,5002,500,1552,300,1231,80,512,0,512,0,4148,1,57495,10000,607,5500,526,5000,732,5000
1158,PHEN,フェン,26,4016,0,1070,678,1,97,30,44,11,54,15,35,15,25,15,10,12,1,5,41,145,150,2544,1344,1152,1023,5500,963,2000,720,5,517,1000,951,500,756,25,512,0,512,0,512,0,4077,1,0,0,0,0,0,0,0,0
1159,PHREEONI,フリオニ,69,225600,0,48262,24667,1,693,967,269,98,88,70,112,87,122,71,10,12,2,2,60,1973,200,1020,1020,288,1015,9700,1223,500,1236,150,1014,5000,2288,300,985,2900,984,2100,13047,2,512,0,4121,1,16087,10000,1008,500,730,1000,1000,4000
1160,PIERE,ピエール,18,879,0,183,117,1,47,20,57,16,19,19,36,8,27,15,10,12,0,4,22,651,200,1288,288,576,955,9000,910,1100,938,600,992,30,1001,5,1002,400,757,31,512,0,512,0,4043,1,0,0,0,0,0,0,0,0
1161,PLANKTON,プランクトン,10,424,0,34,27,1,75,36,28,28,23,53,25,55,35,14,10,12,0,3,61,129,400,2208,1008,324,1052,9000,910,300,938,700,970,4,713,1000,630,20,645,50,512,0,512,0,4024,1,0,0,0,0,0,0,0,0
1162,RAFFLESIA,ラフレシア,17,1599,0,777,777,3,295,41,86,2,47,41,44,29,65,31,10,12,0,3,22,1669,150,512,528,240,1033,5500,911,1600,706,2,708,10,703,10,711,550,509,30,512,0,512,0,4083,1,0,0,0,0,0,0,0,0
1163,RAYDRIC,レイドリック,52,10335,0,12787,6730,1,572,96,89,15,129,87,55,32,76,27,10,12,2,7,47,1685,150,824,780,420,985,106,2266,1,2315,2,1158,2,1116,100,1004,10,7054,4850,512,0,512,0,4133,1,0,0,0,0,0,0,0,0
1164,REQUIEM,レクイエム,35,3706,0,1200,687,1,316,48,88,20,58,34,35,12,42,10,10,12,1,7,27,5765,400,1516,816,432,603,35,714,1,912,2500,958,3500,934,1500,2308,10,7477,1,512,0,512,0,4104,1,0,0,0,0,0,0,0,0
1165,SAND_MAN,サンドマン,34,4095,0,1215,738,1,156,56,126,24,44,8,55,15,31,25,10,12,1,0,62,5765,250,1672,720,288,997,35,1056,5335,757,118,7043,350,1001,200,1257,1,1622,5,512,0,512,0,4101,1,0,0,0,0,0,0,0,0
1166,SAVAGE,サベージ,26,2510,0,976,465,1,172,23,126,3,56,21,54,10,47,15,10,12,2,2,42,145,150,1960,960,384,1028,9000,514,300,702,2,2276,1,6249,10,757,70,526,2,512,0,512,0,4078,1,0,0,0,0,0,0,0,0
1167,SAVAGE_BABE,サベージベベ,7,218,0,21,18,1,19,6,22,0,16,8,9,5,21,18,10,12,0,2,22,129,400,1624,624,576,919,9000,1302,100,517,500,6249,1,949,850,1010,80,627,40,512,0,512,0,4017,1,0,0,0,0,0,0,0,0
1168,SCORPION_KING,スコーピオンキング,50,7624,0,3280,2019,1,600,113,64,10,1,50,47,1,83,30,10,12,2,7,23,145,200,1700,1000,500,994,45,1046,4850,1005,15,904,5000,943,3000,509,700,512,0,512,0,512,0,4130,1,0,0,0,0,0,0,0,0
1169,SKEL_WORKER,スケルワーカー,30,3446,0,595,360,1,92,12,45,5,30,13,22,10,37,25,10,12,1,1,29,5765,400,2420,720,384,998,400,1041,5500,757,90,5009,2,999,100,1003,200,7938,10,512,0,512,0,4092,1,0,0,0,0,0,0,0,0
1170,SOHEE,ソヒー,33,6753,0,1108,682,1,169,30,61,21,61,24,29,20,37,25,10,12,1,6,21,145,250,2112,912,576,1020,9000,1049,50,2277,1,2504,5,1217,5,15012,5,662,350,512,0,512,0,4100,1,0,0,0,0,0,0,0,0
1171,SOLDIER_ANDRE,兵隊アンドレ,22,1494,0,328,207,1,105,127,20,0,1,22,44,20,40,10,10,12,0,4,42,149,200,1001,1,1,1014,2700,911,800,757,10,1111,15,1001,30,943,150,512,0,512,0,512,0,4059,1,0,0,0,0,0,0,0,0
1172,SOLDIER_DENIRO,兵隊デニーロ,29,2456,0,675,411,1,162,193,20,0,1,29,58,20,54,10,10,12,0,4,42,149,200,2000,1000,500,1014,5500,911,2000,757,15,1111,20,943,270,1001,50,512,0,512,0,512,0,4059,1,0,0,0,0,0,0,0,0
1173,SOLDIER_PIERE,兵隊ピエール,23,1460,0,360,223,1,109,131,25,0,1,23,46,20,38,10,10,12,0,4,42,149,200,1001,1,1,1014,3100,911,800,757,10,1114,15,1001,35,943,200,512,0,512,0,512,0,4059,1,0,0,0,0,0,0,0,0
1174,STAINER,スタイナー,16,645,0,235,157,1,65,9,22,25,10,10,24,0,39,15,10,12,0,4,24,145,200,1688,1188,612,992,70,1011,30,1013,9000,910,2100,757,25,943,10,1002,300,512,0,512,0,4039,1,0,0,0,0,0,0,0,0
1175,TAROU,タロウ,11,340,0,85,42,1,72,6,23,5,21,6,12,0,10,1,10,12,0,2,27,145,150,1744,1044,684,1016,9000,919,3000,949,800,528,1000,701,2,512,0,512,0,512,0,512,0,4028,1,0,0,0,0,0,0,0,0
1176,VITATA,ビタタ,20,1072,0,244,151,1,68,18,44,12,20,11,24,20,21,5,10,12,0,4,22,145,300,1768,768,384,993,90,955,5000,911,200,518,350,518,350,526,200,756,26,512,0,512,0,4053,1,0,0,0,0,0,0,0,0
1177,ZENORC,ゼノーク,31,3102,0,2335,982,1,130,24,69,5,50,18,20,5,25,5,10,12,1,7,27,131,150,1180,480,360,1044,5500,756,70,938,2500,1006,5,508,100,640,20,512,0,512,0,512,0,4096,1,0,0,0,0,0,0,0,0
1178,ZEROM,ゼロム,23,1330,0,360,223,1,312,38,93,15,57,49,30,15,56,20,10,12,1,7,23,5765,200,1780,1080,432,1011,55,998,190,2339,200,2265,3,2408,10,7938,1,1002,300,512,0,512,0,4064,1,0,0,0,0,0,0,0,0
1179,WHISPER,ウィスパー,34,2155,0,886,898,1,65,55,20,40,32,48,20,35,52,20,10,12,0,6,68,1685,150,1960,960,504,1001,150,1059,5335,2282,1,2333,10,512,0,512,0,512,0,512,0,512,0,4102,1,0,0,0,0,0,0,0,0
1180,NINE_TAIL,九尾狐,51,9319,0,4218,1237,1,446,50,95,40,61,38,30,20,88,50,10,12,1,2,63,1941,150,840,540,480,1022,4656,746,200,603,100,604,100,526,250,525,350,756,100,512,0,512,0,4159,1,0,0,0,0,0,0,0,0
1181,ZOMBIE_DRAGON,ドラゴンゾンビ,1,1200,0,74250,2475,3,7900,1240,0,0,120,145,145,145,130,120,10,12,2,9,89,181,400,2700,1000,500,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1182,THIEF_MUSHROOM,キノコ,1,18,0,0,0,1,1,1,160,99,0,0,0,0,0,0,7,12,0,3,22,64,2000,1,1,1,1069,1500,1070,3000,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1183,CHONCHON_,チョンチョン,4,80,0,7,6,1,11,3,29,0,13,4,4,0,7,5,10,12,0,4,24,5781,200,1076,576,480,998,50,935,5500,909,1500,1205,55,601,100,742,5,512,0,512,0,512,0,4009,1,0,0,0,0,0,0,0,0
1184,FABRE_,ファブル,1,36,0,1,0,1,4,3,0,0,1,2,1,1,4,5,10,12,0,4,22,5765,400,1672,672,480,914,2000,949,250,1502,80,721,2,511,350,705,500,1501,200,512,0,512,0,4002,0,0,0,0,0,0,0,0,0
1185,WHISPER_,ウィスパー,34,2155,0,886,898,1,198,41,0,45,1,51,14,0,60,0,10,12,0,1,28,0,150,1960,960,504,1001,10,1059,100,2282,0,2333,1,512,0,512,0,512,0,512,0,512,0,4102,0,0,0,0,0,0,0,0,0
1186,WHISPER_BOSS,巨大ウィスパー,34,6048,0,805,817,1,282,59,94,45,40,79,44,51,67,31,10,12,0,6,48,1941,250,2536,1536,672,1001,150,1059,5335,2282,1,2333,10,512,0,512,0,512,0,512,0,512,0,4303,1,0,0,0,0,0,0,0,0
1187,SWITCH,スイッチ,1,2,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,12,1,0,20,0,1,1,1,1,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,0,0,0,0
1188,BON_GUN,ボンゴン,32,4224,0,3816,1815,1,189,29,88,5,55,24,24,5,34,10,10,12,1,1,29,1685,200,1720,500,420,1094,5500,7014,40,618,60,5046,1,609,15,508,1000,508,1250,512,0,512,0,4212,1,0,0,0,0,0,0,0,0
1189,ORC_ARCHER,オークアーチャー,49,8928,0,6482,6700,9,260,43,67,31,55,32,24,30,99,15,10,12,1,7,22,1685,300,1960,620,480,1063,4656,1753,1000,1756,2500,1755,2500,1734,2,507,1400,509,900,512,0,512,0,4256,1,0,0,0,0,0,0,0,0
1190,ORC_LORD,オークロード,74,939600,0,93307,12870,1,780,648,256,92,95,95,103,96,155,85,10,12,2,7,82,1973,100,1248,500,360,1363,400,2621,400,5007,400,1371,400,617,1000,985,4268,984,3100,16000,2,512,0,4135,1,31102,10000,968,5500,617,2000,512,0
1191,MIMIC,ミミック,51,7344,0,247,247,1,221,22,63,15,49,120,20,15,99,0,10,12,1,0,60,1685,100,972,500,288,617,5,603,45,1065,1200,611,3000,7938,1000,2626,1,757,270,512,0,512,0,4205,1,0,0,0,0,0,0,0,0
1192,WRAITH,レイス,53,13198,0,4947,2472,1,335,61,80,40,62,26,30,55,76,5,10,12,2,1,89,1941,300,1816,576,240,1059,5820,2206,10,2506,2,716,650,602,1300,2505,10,731,5,512,0,512,0,4190,1,0,0,0,0,0,0,0,0
1193,ALARM,アラーム,58,12776,0,16350,345,1,290,48,106,53,70,72,40,25,55,25,10,12,1,0,60,1941,300,1020,500,768,1095,5335,2607,1,7005,1500,611,1300,984,105,7026,20,912,1500,512,0,512,0,4244,1,0,0,0,0,0,0,0,0
1194,ARCLOUSE,アクラウス,59,7290,0,1290,1500,1,269,40,101,36,60,73,45,35,140,15,10,12,1,4,42,1685,100,960,500,480,1096,3500,938,3000,943,800,912,450,716,300,997,20,912,2500,512,0,512,0,4240,1,0,0,0,0,0,0,0,0
1195,RIDEWORD,ライドワード,59,13965,0,9030,13977,1,352,22,61,38,67,53,32,44,104,5,10,12,0,0,60,1941,150,864,500,192,1097,4850,1553,4,1554,4,1555,2,1556,2,7015,300,1006,20,512,0,512,0,4185,1,0,0,0,0,0,0,0,0
1196,SKEL_PRISONER,スケルプリズナー,52,10429,0,8504,5388,1,466,55,95,41,84,35,60,20,71,15,10,12,1,1,69,1677,350,1848,500,576,1098,3500,7016,100,2320,1,716,600,930,3500,2408,35,934,1500,512,0,512,0,4222,1,0,0,0,0,0,0,0,0
1197,ZOMBIE_PRISONER,ゾンビプリズナー,53,13536,0,9090,5946,1,356,60,89,28,87,39,58,5,68,10,10,12,1,1,69,1677,350,1768,500,192,1099,3500,7016,105,2266,1,716,600,930,3500,2408,39,985,112,512,0,512,0,4275,1,0,0,0,0,0,0,0,0
1198,DARK_PRIEST,ダークプリースト,59,34164,0,4980,4461,1,355,199,56,30,5,60,41,89,78,42,10,12,1,6,89,1685,200,864,1252,476,1557,1,2608,30,505,100,716,450,1009,50,512,0,512,0,512,0,512,0,4171,1,0,0,0,0,0,0,0,0
1199,PUNK,パンク,43,4344,0,3822,3098,1,266,54,68,55,67,39,30,35,79,45,10,12,0,3,24,1685,300,1500,500,1000,7001,5335,715,800,10004,100,1061,1000,1057,3000,601,1100,2502,15,512,0,512,0,4313,1,0,0,0,0,0,0,0,0
1200,ZHERLTHSH,ジルタス,63,21960,0,27060,17280,1,610,180,91,99,88,61,51,62,113,60,10,12,1,7,60,1677,200,800,2112,768,7017,5,509,1800,7293,1500,2331,8,2622,1,1970,100,2291,3,512,0,512,0,4277,1,0,0,0,0,0,0,0,0
